SimTime,COG Pos.x [m],COG Pos.y [m],COG Pos.z [m],Port Pos.x [m],Port Pos.y [m],Port Pos.z [m],COG Vel.x [m],COG Vel.y [m],COG Vel.z [m],Port Vel.x [m],Port Vel.y [m],Port Vel.z [m],Rot Angle.x [deg],Rot Angle.y [deg],Rot Angle.z [deg],Rot. Rate.x [deg/s],Rot. Rate.y [deg/s],Rot. Rate.z [deg/s],Rot. Rate.x [deg/s] (VLCS),Rot. Rate.y [deg/s] (VLCS),Rot. Rate.Z [deg/s] (VLCS),Tank mass [kg],THC.z,THC.y,THC.x,RHC.x,RHC.y,RHC.z,MFDLeft,MFDRight,MyROT.m11,MyROT.m12,MyROT.m13,MyROT.m21,MyROT.m22,MyROT.m23,MyROT.m31,MyROT.m32,MyROT.m33,TgtRot.m11,TgtRot.m12,TgtRot.m13,TgtRot.m21,TgtRot.m22,TgtRot.m23,TgtRot.m31,TgtRot.m32,TgtRot.m33,MyAngVel.x,MyAngVel.y,MyAngVel.z,TgtAngVel.x,TgtAngVel.y,TgtAngVel.z,RelPos.x,RelPos.y,RelPos.z,RelVel.x,RelVel.y,RelVel.z,MySs.x,MySs.y,MySs.z,TgtSs.x,TgtSs.y,TgtSs.z,MyLVPos.x,MyLVPos.y,MyLVPos.z,MyLVVel.x,MyLVVel.y,MyLVVel.z,TgtLVPos.x,TgtLVPos.y,TgtLVPos.z,TgtLVVel.x,TgtLVVel.y,TgtLVVel.z,MyDockPos.x,MyDockPos.y,MyDockPos.z,MyDockDir.x,MyDockDir.y,MyDockDir.z,MyDockRot.x,MyDockRot.y,MyDockRot.z,TgtDockPos.x,TgtDockPos.y,TgtDockPos.z,TgtDockDir.x,TgtDockDir.y,TgtDockDir.z,TgtDockRot.x,TgtDockRot.y,TgtDockRot.z,PeriscopePos.x,PeriscopePos.y,PeriscopePos.z,VLCStoISSTPLCS.m11,m12,m13,m21,m22,m23,m31,m32,m33,viewPointInt.x,viewPointInt.y,viewPointInt.z,Lateral Offset,Lateral Velocity,Ideal Approach Vel,Angle to Port,Approach Cone,Max Rot Angle,Max Rot Velocity,Shifted_SimTime
2.4512,83.317,-26.147,3.66,79.656,-24.611,3.489,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.665,0.0,0.0,0.141,0.0,0.0,0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9777,-0.0402,-0.2059,-0.2066,-0.3552,-0.9116,-0.0365,0.9339,-0.3556,0.0,0.0,0.0,-0.0017,-0.0017,0.0,41.2047,114.8562,18.527,-0.0906,-0.0149,0.1094,0.0,0.0435,-0.3742,0.0,0.0,0.0,4223997.3375,3313057.9847,4059725.3574,-3069.3211,-3562.121,6096.6525,4223956.1328,3312943.1285,4059706.8303,-3069.2305,-3562.1061,6096.543,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,82.5385,-27.568,3.6475,0.0408,0.3687,-0.9286,-0.0135,0.9295,0.3684,-0.999,0.0024,-0.0428,0.0,5.1723,-0.1598,26.40191676753792,0.15472879499304582,-0.416585,6.26531547507783,14.691035051687175,,,2.6675
2.6675,83.303,-26.181,3.656,79.643,-24.642,3.486,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.696,0.0,0.0,0.141,0.0,0.0,0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9778,-0.0403,-0.2056,-0.2063,-0.3556,-0.9116,-0.0364,0.9338,-0.356,0.0,0.0,0.0,-0.0017,-0.0017,0.0,41.1866,114.8532,18.5489,-0.0906,-0.0149,0.1095,0.0,0.0435,-0.3742,0.0,0.0,0.0,4223384.2268,3312346.4758,4060942.8655,-3070.4239,-3562.986,6095.5923,4223343.0402,3312231.6226,4060924.3166,-3070.3334,-3562.9711,6095.4828,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,82.5237,-27.6017,3.6435,0.0408,0.3691,-0.9285,-0.0135,0.9294,0.3689,-0.999,0.0025,-0.0429,0.0,5.1824,-0.1692,26.435035407579846,0.15472879499304582,-0.41651499999999997,6.288431242588887,14.688566473957257,,,2.8863
2.8863,83.289,-26.214,3.653,79.63,-24.674,3.483,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.727,0.0,0.0,0.141,0.0,0.0,0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9779,-0.0404,-0.2052,-0.206,-0.3559,-0.9115,-0.0362,0.9336,-0.3564,0.0,0.0,0.0,-0.0017,-0.0017,0.0,41.167,114.8499,18.5726,-0.0905,-0.0149,0.1095,0.0,0.0435,-0.3742,0.0,0.0,0.0,4222718.7054,3311574.2391,4062263.7169,-3071.6204,-3563.9243,6094.4416,4222677.5384,3311459.3891,4062245.1443,-3071.5299,-3563.9094,6094.332,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,82.5089,-27.6342,3.6405,0.0408,0.3697,-0.9283,-0.0136,0.9291,0.3693,-0.999,0.0025,-0.0429,0.0,5.1931,-0.1725,26.46730445285277,0.15472879499304582,-0.416445,6.28467037417009,14.68609789622734,,,3.087
3.087,83.276,-26.245,3.65,79.618,-24.703,3.48,-0.065,-0.154,-0.016,-0.061,-0.145,-0.016,-0.142,-2.458,21.755,0.0,0.0,0.141,0.0,0.0,0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.978,-0.0405,-0.2048,-0.2056,-0.3563,-0.9115,-0.0361,0.9335,-0.3567,0.0,0.0,0.0,-0.0017,-0.0017,0.0,41.1472,114.8467,18.5965,-0.0905,-0.0149,0.1096,0.0,0.0435,-0.3742,0.0,0.0,0.0,4222047.6534,3310795.6835,4063594.7715,-3072.8261,-3564.8699,6093.2814,4222006.5062,3310680.8368,4063576.175,-3072.7357,-3564.855,6093.1718,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,82.4952,-27.6648,3.6375,0.0408,0.3701,-0.9281,-0.0136,0.929,0.3699,-0.999,0.0025,-0.0429,0.0,5.214,-0.1755,26.497594702161177,0.15482893786369523,-0.41638,6.296280799945525,14.68380564547813,,,3.3037
3.3037,83.262,-26.279,3.646,79.604,-24.734,3.476,-0.065,-0.154,-0.016,-0.061,-0.145,-0.016,-0.142,-2.458,21.786,0.0,0.0,0.141,0.0,0.0,0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.978,-0.0405,-0.2045,-0.2053,-0.3566,-0.9114,-0.036,0.9334,-0.3571,0.0,0.0,0.0,-0.0017,-0.0017,0.0,41.129,114.8437,18.6186,-0.0905,-0.0149,0.1096,0.0,0.0435,-0.3742,0.0,0.0,0.0,4221429.6881,3310078.8065,4064819.8409,-3073.9359,-3565.7401,6092.213,4221388.5591,3309963.9629,4064801.2223,-3073.8455,-3565.7252,6092.1034,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,82.4805,-27.6984,3.6335,0.0408,0.3706,-0.9279,-0.0135,0.9288,0.3703,-0.999,0.0025,-0.0429,0.0,5.2162,-0.1797,26.530721004149132,0.15482893786369523,-0.41631,6.313920454784349,14.681337067748212,,,3.5196
3.5196,83.248,-26.312,3.643,79.591,-24.765,3.473,-0.065,-0.154,-0.016,-0.061,-0.145,-0.016,-0.142,-2.458,21.816,0.0,0.0,0.141,0.0,0.0,0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9781,-0.0406,-0.2041,-0.205,-0.3569,-0.9114,-0.0358,0.9333,-0.3574,0.0,0.0,0.0,-0.0017,-0.0017,0.0,41.1093,114.8404,18.6425,-0.0904,-0.0149,0.1097,0.0,0.0435,-0.3742,0.0,0.0,0.0,4220759.762,3309301.7465,4066147.1762,-3075.1383,-3566.6829,6091.0549,4220718.6527,3309186.9061,4066128.5337,-3075.0479,-3566.668,6090.9452,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,82.4658,-27.731,3.6306,0.0408,0.3711,-0.9278,-0.0136,0.9286,0.3708,-0.9991,0.0024,-0.0429,0.0,5.2236,-0.1822,26.56299668712098,0.15482893786369523,-0.41624,6.324068189488389,14.678868490018294,,,3.7325
3.7325,83.234,-26.344,3.64,79.578,-24.796,3.47,-0.065,-0.154,-0.016,-0.061,-0.145,-0.016,-0.142,-2.458,21.846,0.0,0.0,0.141,0.0,0.0,0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9782,-0.0407,-0.2037,-0.2046,-0.3573,-0.9113,-0.0357,0.9331,-0.3578,0.0,0.0,0.0,-0.0017,-0.0017,0.0,41.0898,114.8372,18.666,-0.0904,-0.0149,0.1097,0.0,0.0435,-0.3742,0.0,0.0,0.0,4220098.9738,3308535.382,4067455.651,-3076.3237,-3567.6123,6089.9126,4220057.884,3308420.5447,4067436.9849,-3076.2334,-3567.5974,6089.8029,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,82.451,-27.7626,3.6275,0.0408,0.3716,-0.9275,-0.0136,0.9284,0.3713,-0.999,0.0025,-0.0429,0.0,5.2464,-0.186,26.594283897108415,0.15482893786369523,-0.41617,6.3209500466494175,14.676399912288373,,,3.9458
3.9458,83.22,-26.377,3.636,79.565,-24.827,3.466,-0.065,-0.154,-0.016,-0.061,-0.145,-0.016,-0.142,-2.458,21.877,0.0,0.0,0.141,0.0,0.0,0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9783,-0.0408,-0.2033,-0.2043,-0.3576,-0.9113,-0.0356,0.933,-0.3582,0.0,0.0,0.0,-0.0017,-0.0017,0.0,41.0707,114.8341,18.6893,-0.0903,-0.0149,0.1097,0.0,0.0435,-0.3742,0.0,0.0,0.0,4219445.9648,3307778.1338,4068747.9862,-3077.4946,-3568.5302,6088.7839,4219404.8941,3307663.2997,4068729.2969,-3077.4042,-3568.5153,6088.6742,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,82.4361,-27.7953,3.6235,0.0408,0.3721,-0.9274,-0.0137,0.9283,0.3718,-0.999,0.0025,-0.0429,0.0,5.2532,-0.1899,26.62642719179575,0.15482893786369523,-0.41609999999999997,6.331120817069483,14.673931334558455,,,4.1596
4.1596,83.206,-26.41,3.633,79.552,-24.858,3.463,-0.065,-0.153,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,21.907,0.0,0.0,0.141,0.0,0.0,0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9783,-0.0408,-0.2029,-0.2039,-0.3579,-0.9112,-0.0354,0.9329,-0.3585,0.0,0.0,0.0,-0.0017,-0.0017,0.0,41.0513,114.8309,18.7129,-0.0903,-0.0149,0.1098,0.0,0.0435,-0.3742,0.0,0.0,0.0,4218785.893,3307012.7902,4070053.5558,-3078.6774,-3569.4574,6087.6431,4218744.8417,3306897.9593,4070034.8429,-3078.5871,-3569.4425,6087.5333,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,82.4215,-27.8277,3.6206,0.0407,0.3726,-0.9271,-0.0136,0.928,0.3722,-0.999,0.0024,-0.0428,0.0,5.2643,-0.1871,26.658709439880994,0.1538343264684446,-0.41603,6.341274357501194,14.671462756828538,,,4.3781
4.3781,83.192,-26.443,3.63,79.539,-24.889,3.459,-0.065,-0.153,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,21.938,0.0,0.0,0.141,0.0,0.0,0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9784,-0.0409,-0.2026,-0.2036,-0.3583,-0.9111,-0.0353,0.9327,-0.3589,0.0,0.0,0.0,-0.0017,-0.0017,0.0,41.032,114.8277,18.7363,-0.0903,-0.0149,0.1098,0.0,0.0435,-0.3742,0.0,0.0,0.0,4218127.5001,3306249.4882,4071355.0621,-3079.8566,-3570.3817,6086.5052,4218086.4681,3306134.6605,4071336.3257,-3079.7663,-3570.3668,6086.3953,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,82.4068,-27.8603,3.6175,0.0408,0.373,-0.9269,-0.0137,0.9278,0.3728,-0.999,0.0025,-0.0429,0.0,5.279,-0.1964,26.69099378067441,0.1538343264684446,-0.41595999999999994,6.3518078002639875,14.668994179098616,,,4.5965
4.5965,83.178,-26.477,3.626,79.526,-24.921,3.456,-0.065,-0.153,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,21.968,0.0,0.0,0.141,0.0,0.0,0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9785,-0.041,-0.2022,-0.2033,-0.3586,-0.9111,-0.0352,0.9326,-0.3592,0.0,0.0,0.0,-0.0017,-0.0017,0.0,41.0124,114.8245,18.7602,-0.0902,-0.0149,0.1099,0.0,0.0435,-0.3742,0.0,0.0,0.0,4217457.0653,3305472.3226,4072679.6106,-3081.0567,-3571.3223,6085.3465,4217416.0529,3305357.4982,4072660.8503,-3080.9665,-3571.3075,6085.2367,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,82.3921,-27.894,3.6135,0.0407,0.3735,-0.9268,-0.0137,0.9277,0.3732,-0.999,0.0025,-0.0429,0.0,5.285,-0.2003,26.72413525261388,0.1538343264684446,-0.41589,6.360970790068607,14.666525601368699,,,4.7969
4.7969,83.165,-26.508,3.623,79.513,-24.95,3.453,-0.065,-0.153,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,21.997,0.0,0.0,0.141,0.0,0.0,0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9786,-0.0411,-0.2018,-0.2029,-0.359,-0.911,-0.035,0.9324,-0.3596,0.0,0.0,0.0,-0.0017,-0.0017,0.0,40.9927,114.8212,18.7842,-0.0902,-0.0149,0.1099,0.0,0.0435,-0.3742,0.0,0.0,0.0,4216785.655,3304694.1247,4074005.3175,-3082.2579,-3572.2637,6084.1863,4216744.6623,3304579.3034,4073986.5333,-3082.1677,-3572.2489,6084.0764,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,82.3783,-27.9245,3.6105,0.0407,0.374,-0.9265,-0.0138,0.9274,0.3738,-0.999,0.0025,-0.0429,0.0,5.3096,-0.2037,26.754442490921015,0.1538343264684446,-0.41582500000000006,6.366720828248001,14.66423335061949,,,4.9971
4.9971,83.152,-26.538,3.62,79.501,-24.979,3.45,-0.065,-0.153,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,22.025,0.0,0.0,0.141,0.0,0.0,0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9786,-0.0411,-0.2014,-0.2026,-0.3593,-0.911,-0.0349,0.9323,-0.36,0.0,0.0,0.0,-0.0017,-0.0017,0.0,40.9747,114.8183,18.8062,-0.0901,-0.0149,0.1099,0.0,0.0435,-0.3742,0.0,0.0,0.0,4216168.1451,3303978.4868,4075223.9184,-3083.3621,-3573.1291,6083.1193,4216127.1705,3303863.6685,4075205.1122,-3083.2719,-3573.1142,6083.0093,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,82.3644,-27.9541,3.6075,0.0407,0.3746,-0.9264,-0.0137,0.9272,0.3742,-0.999,0.0025,-0.0429,0.0,5.3145,-0.2067,26.78376082629174,0.1538343264684446,-0.41576,6.365076113259261,14.66194109987028,,,5.2098
5.2098,83.139,-26.571,3.616,79.488,-25.01,3.446,-0.065,-0.153,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,22.055,0.0,0.0,0.141,0.0,0.0,0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9787,-0.0412,-0.2011,-0.2023,-0.3596,-0.9109,-0.0348,0.9322,-0.3603,0.0,0.0,0.0,-0.0017,-0.0017,0.0,40.9565,114.8153,18.8284,-0.0901,-0.0148,0.11,0.0,0.0435,-0.3742,0.0,0.0,0.0,4215546.346,3303257.9615,4076450.3266,-3084.4734,-3573.9999,6082.0449,4215505.3896,3303143.1462,4076431.4983,-3084.3832,-3573.985,6081.9349,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,82.3508,-27.9868,3.6035,0.0408,0.3749,-0.9262,-0.0138,0.927,0.3746,-0.999,0.0025,-0.0429,0.0,5.3237,-0.2109,26.815918723773013,0.1538343264684446,-0.415695,6.369567715863572,14.65964884912107,,,5.4238
5.4238,83.125,-26.604,3.613,79.475,-25.04,3.443,-0.065,-0.153,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,22.086,0.0,0.0,0.141,0.0,0.0,0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9788,-0.0413,-0.2007,-0.2019,-0.36,-0.9109,-0.0346,0.9321,-0.3607,0.0,0.0,0.0,-0.0017,-0.0017,0.0,40.9374,114.8121,18.8517,-0.0901,-0.0148,0.11,0.0,0.0435,-0.3742,0.0,0.0,0.0,4214891.7604,3302499.5352,4077740.691,-3085.6426,-3574.9161,6080.9139,4214850.823,3302384.723,4077721.8393,-3085.5526,-3574.9012,6080.8039,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,82.336,-28.0193,3.6006,0.0407,0.3755,-0.926,-0.0138,0.9268,0.3752,-0.9991,0.0024,-0.0429,0.0,5.3423,-0.2134,26.8482138139579,0.1538343264684446,-0.415625,6.393587578131956,14.657180271391152,,,5.6373
5.6373,83.111,-26.637,3.609,79.462,-25.071,3.439,-0.065,-0.153,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,22.116,0.0,0.0,0.141,0.0,0.0,0.0,879.279,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9789,-0.0414,-0.2003,-0.2016,-0.3603,-0.9108,-0.0345,0.9319,-0.361,0.0,0.0,0.0,-0.0017,-0.0017,0.0,40.9181,114.8089,18.8753,-0.09,-0.0148,0.1101,0.0,0.0435,-0.3742,0.0,0.0,0.0,4214231.1748,3301734.2505,4079042.1427,-3086.822,-3575.8401,6079.7727,4214190.2567,3301619.4416,4079023.2674,-3086.732,-3575.8253,6079.6626,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,82.3213,-28.0519,3.5965,0.0407,0.3759,-0.9258,-0.0139,0.9267,0.3757,-0.999,0.0025,-0.0429,0.0,5.353,-0.2181,26.88037667146798,0.1538343264684446,-0.415555,6.403751839154203,14.654711693661234,,,5.8467
5.8467,83.098,-26.667,3.606,79.45,-25.1,3.436,-0.065,-0.153,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,22.144,0.0,0.0,0.141,0.0,0.0,0.0,875.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9789,-0.0414,-0.1999,-0.2013,-0.3606,-0.9107,-0.0344,0.9318,-0.3614,0.0,0.0,0.0,-0.0017,-0.0017,0.0,40.8988,114.8058,18.8988,-0.09,-0.0148,0.1101,0.0,0.0435,-0.3734,0.0,0.0,0.0,4213570.3696,3300968.8071,4080343.2871,-3088.0011,-3576.7639,6078.6311,4213529.4708,3300854.0013,4080324.3883,-3087.9111,-3576.7491,6078.521,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,82.3075,-28.0815,3.5935,0.0407,0.3765,-0.9256,-0.0138,0.9264,0.3761,-0.999,0.0025,-0.0429,0.0,5.3612,-0.2215,26.9097031756205,0.1538343264684446,-0.41548999999999997,6.402117877219848,14.652419442912022,,,6.048
6.048,83.085,-26.698,3.603,79.438,-25.129,3.433,-0.065,-0.153,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,22.172,0.0,0.0,0.141,0.0,0.0,0.0,875.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.979,-0.0415,-0.1996,-0.2009,-0.3609,-0.9107,-0.0342,0.9317,-0.3617,0.0,0.0,0.0,-0.0017,-0.0017,0.0,40.881,114.8028,18.9206,-0.09,-0.0148,0.1102,0.0,0.0435,-0.3725,0.0,0.0,0.0,4212959.8243,3300261.6659,4081544.8096,-3089.09,-3577.6169,6077.5764,4212918.9433,3300146.8631,4081525.889,-3089.0,-3577.6021,6077.4663,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,82.2939,-28.1121,3.5906,0.0407,0.3769,-0.9254,-0.0139,0.9262,0.3766,-0.999,0.0024,-0.0428,0.0,5.3752,-0.2182,26.94002251298243,0.1538343264684446,-0.415425,6.4137232568619345,14.650127192162811,,,6.2624
6.2624,83.071,-26.731,3.6,79.425,-25.16,3.429,-0.065,-0.153,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,22.202,0.0,0.0,0.141,0.0,0.0,0.0,875.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9791,-0.0416,-0.1992,-0.2006,-0.3613,-0.9106,-0.0341,0.9315,-0.362,0.0,0.0,0.0,-0.0017,-0.0017,0.0,40.863,114.7999,18.9427,-0.0899,-0.0148,0.1102,0.0,0.0435,-0.3725,0.0,0.0,0.0,4212340.68,3299544.6471,4082762.6086,-3090.1936,-3578.4814,6076.507,4212299.817,3299429.8472,4082743.6659,-3090.1037,-3578.4666,6076.3968,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,82.2792,-28.1447,3.5875,0.0407,0.3773,-0.9252,-0.0139,0.926,0.3771,-0.999,0.0025,-0.0429,0.0,5.3917,-0.2277,26.972325835937845,0.1538343264684446,-0.415355,6.424291639192086,14.647658614432894,,,6.4803
6.4803,83.057,-26.764,3.596,79.412,-25.191,3.426,-0.065,-0.153,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,22.233,0.0,0.0,0.141,0.0,0.0,0.0,875.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9791,-0.0416,-0.1988,-0.2003,-0.3616,-0.9106,-0.034,0.9314,-0.3624,0.0,0.0,0.0,-0.0017,-0.0017,0.0,40.8437,114.7967,18.9663,-0.0899,-0.0148,0.1102,0.0,0.0435,-0.3725,0.0,0.0,0.0,4211677.263,3298776.4496,4084066.7683,-3091.3756,-3579.4072,6075.3611,4211636.4193,3298661.6529,4084047.802,-3091.2857,-3579.3924,6075.2509,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,82.2644,-28.1772,3.5835,0.0406,0.3779,-0.925,-0.0139,0.9258,0.3775,-0.999,0.0025,-0.0429,0.0,5.3932,-0.2316,27.004497995704345,0.1538343264684446,-0.415285,6.434044954149381,14.645190036702976,,,6.6954
6.6954,83.043,-26.797,3.593,79.399,-25.222,3.422,-0.064,-0.153,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,22.264,0.0,0.0,0.141,0.0,0.0,0.0,875.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9792,-0.0417,-0.1984,-0.1999,-0.362,-0.9105,-0.0338,0.9313,-0.3628,0.0,0.0,0.0,-0.0017,-0.0017,0.0,40.824,114.7934,18.9905,-0.0899,-0.0148,0.1103,0.0,0.0435,-0.3725,0.0,0.0,0.0,4210999.8021,3297992.0883,4085397.7682,-3092.5819,-3580.352,6074.191,4210958.978,3297877.2949,4085378.7777,-3092.4921,-3580.3372,6074.0808,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,82.2496,-28.2098,3.5806,0.0407,0.3784,-0.9248,-0.0139,0.9256,0.3781,-0.9991,0.0024,-0.0429,0.0,5.4151,-0.2345,27.036805617528117,0.1538343264684446,-0.41521500000000006,6.444624269218843,14.642721458973059,,,6.9101
